Case.ID,Task.Label,Timestamp,Salary,Amount,Coverage,Cost,AssessmentType,AssessmentCost,Result
4858,CheckCareer,2018-11-02T13:58:10.031+11:00,,,20,,,,
4858,CheckMedicalHistory,2018-11-02T14:15:50.031+11:00,,,,200,,,
4858,NotifyOutcome,2018-11-02T14:38:58.031+11:00,,,,,,,Rejected
4859,SubmitLoanApplication,2018-11-02T16:47:10.031+11:00,17000,72000,,,,,
4859,AssessApplication,2018-11-02T17:42:26.031+11:00,,,,,Complex,250,
4859,CheckCareer,2018-11-02T18:12:43.031+11:00,,,22,,,,
4859,CheckMedicalHistory,2018-11-02T18:42:01.031+11:00,,,,180,,,
4859,NotifyOutcome,2018-11-02T18:53:49.031+11:00,,,,,,,Rejected
4860,SubmitLoanApplication,2018-11-02T19:37:17.031+11:00,7000,72000,,,,,
4860,AssessApplication,2018-11-02T21:01:49.031+11:00,,,,,Complex,130,
4860,CheckCareer,2018-11-02T21:03:35.031+11:00,,,30,,,,
4860,CheckMedicalHistory,2018-11-02T21:33:47.031+11:00,,,,260,,,
4860,NotifyOutcome,2018-11-02T23:14:41.031+11:00,,,,,,,Rejected
4861,SubmitLoanApplication,2018-11-03T00:00:53.031+11:00,6000,70000,,,,,
4861,AssessApplication,2018-11-03T00:03:06.031+11:00,,,,,Complex,220,
4861,CheckCareer,2018-11-03T01:59:45.031+11:00,,,28,,,,
4861,CheckMedicalHistory,2018-11-03T02:10:11.031+11:00,,,,300,,,
4861,NotifyOutcome,2018-11-03T03:25:15.031+11:00,,,,,,,Rejected
4862,SubmitLoanApplication,2018-11-03T03:42:49.031+11:00,19000,91000,,,,,
4862,AssessApplication,2018-11-03T04:17:01.031+11:00,,,,,Complex,150,
4862,CheckCareer,2018-11-03T04:19:29.031+11:00,,,21,,,,
4862,CheckMedicalHistory,2018-11-03T04:49:59.031+11:00,,,,290,,,
4862,NotifyOutcome,2018-11-03T04:52:08.031+11:00,,,,,,,Rejected
4863,SubmitLoanApplication,2018-11-03T09:04:07.031+11:00,3000,91000,,,,,
4863,AssessApplication,2018-11-03T09:04:20.031+11:00,,,,,Complex,170,
4863,CheckCareer,2018-11-03T09:18:36.031+11:00,,,29,,,,
4863,CheckMedicalHistory,2018-11-03T09:29:58.031+11:00,,,,180,,,
4863,NotifyOutcome,2018-11-03T10:49:46.031+11:00,,,,,,,Rejected
4864,SubmitLoanApplication,2018-11-03T11:57:36.031+11:00,5000,67000,,,,,
4864,AssessApplication,2018-11-03T12:40:28.031+11:00,,,,,Complex,250,
4864,CheckCareer,2018-11-03T12:45:51.031+11:00,,,20,,,,
4864,CheckMedicalHistory,2018-11-03T13:40:37.031+11:00,,,,200,,,
4864,NotifyOutcome,2018-11-03T14:08:17.031+11:00,,,,,,,Rejected
4865,SubmitLoanApplication,2018-11-03T17:05:18.031+11:00,18000,81000,,,,,
4865,AssessApplication,2018-11-03T17:40:03.031+11:00,,,,,Complex,250,
4865,CheckCareer,2018-11-03T17:54:24.031+11:00,,,27,,,,
4865,CheckMedicalHistory,2018-11-03T18:15:03.031+11:00,,,,110,,,
4865,NotifyOutcome,2018-11-03T19:01:15.031+11:00,,,,,,,Rejected
4866,SubmitLoanApplication,2018-11-03T20:03:32.031+11:00,11000,85000,,,,,
4866,AssessApplication,2018-11-03T20:20:51.031+11:00,,,,,Complex,120,
4866,CheckCareer,2018-11-03T20:38:10.031+11:00,,,16,,,,
4866,CheckMedicalHistory,2018-11-03T21:19:54.031+11:00,,,,250,,,
4866,NotifyOutcome,2018-11-03T22:20:58.031+11:00,,,,,,,Rejected
4867,SubmitLoanApplication,2018-11-04T00:20:48.031+11:00,19000,62000,,,,,
4867,AssessApplication,2018-11-04T00:50:04.031+11:00,,,,,Complex,230,
4867,CheckCareer,2018-11-04T03:02:53.031+11:00,,,28,,,,
4867,CheckMedicalHistory,2018-11-04T03:09:32.031+11:00,,,,240,,,
4867,NotifyOutcome,2018-11-04T03:17:51.031+11:00,,,,,,,Rejected
4868,SubmitLoanApplication,2018-11-04T05:06:13.031+11:00,12000,75000,,,,,
4868,AssessApplication,2018-11-04T05:48:08.031+11:00,,,,,Complex,110,
4868,CheckCareer,2018-11-04T06:29:36.031+11:00,,,25,,,,
4868,CheckMedicalHistory,2018-11-04T06:30:44.031+11:00,,,,150,,,
4868,NotifyOutcome,2018-11-04T06:36:10.031+11:00,,,,,,,Rejected
4869,SubmitLoanApplication,2018-11-04T08:10:29.031+11:00,14000,70000,,,,,
4869,AssessApplication,2018-11-04T08:43:09.031+11:00,,,,,Complex,180,
4869,CheckCareer,2018-11-04T08:44:22.031+11:00,,,29,,,,
4869,CheckMedicalHistory,2018-11-04T09:39:45.031+11:00,,,,190,,,
4869,NotifyOutcome,2018-11-04T10:17:50.031+11:00,,,,,,,Rejected
4870,SubmitLoanApplication,2018-11-04T12:15:13.031+11:00,10000,94000,,,,,
4870,AssessApplication,2018-11-04T12:33:50.031+11:00,,,,,Complex,220,
4870,CheckCareer,2018-11-04T14:06:56.031+11:00,,,30,,,,
4870,CheckMedicalHistory,2018-11-04T14:17:04.031+11:00,,,,130,,,
4870,NotifyOutcome,2018-11-04T14:31:28.031+11:00,,,,,,,Rejected
4871,SubmitLoanApplication,2018-11-04T15:41:59.031+11:00,15000,67000,,,,,
4871,AssessApplication,2018-11-04T16:12:51.031+11:00,,,,,Complex,220,
4871,CheckCareer,2018-11-04T17:00:32.031+11:00,,,28,,,,
4871,CheckMedicalHistory,2018-11-04T18:05:05.031+11:00,,,,190,,,
4871,NotifyOutcome,2018-11-04T18:39:49.031+11:00,,,,,,,Rejected
4872,SubmitLoanApplication,2018-11-04T20:17:59.031+11:00,8000,89000,,,,,
4872,AssessApplication,2018-11-04T21:05:48.031+11:00,,,,,Complex,200,
4872,CheckCareer,2018-11-04T21:53:31.031+11:00,,,20,,,,
4872,CheckMedicalHistory,2018-11-04T22:45:15.031+11:00,,,,200,,,
4872,NotifyOutcome,2018-11-04T23:06:02.031+11:00,,,,,,,Rejected
4873,SubmitLoanApplication,2018-11-04T23:34:37.031+11:00,16000,89000,,,,,
4873,AssessApplication,2018-11-05T00:12:52.031+11:00,,,,,Complex,190,
4873,CheckCareer,2018-11-05T00:13:45.031+11:00,,,22,,,,
4873,CheckMedicalHistory,2018-11-05T01:01:24.031+11:00,,,,130,,,
4873,NotifyOutcome,2018-11-05T03:10:31.031+11:00,,,,,,,Rejected
4874,SubmitLoanApplication,2018-11-05T05:04:05.031+11:00,2000,76000,,,,,
4874,AssessApplication,2018-11-05T05:31:32.031+11:00,,,,,Complex,200,
4874,CheckCareer,2018-11-05T05:58:19.031+11:00,,,30,,,,
4874,CheckMedicalHistory,2018-11-05T06:53:39.031+11:00,,,,240,,,
4874,NotifyOutcome,2018-11-05T07:17:40.031+11:00,,,,,,,Rejected
4875,SubmitLoanApplication,2018-11-05T08:53:28.031+11:00,16000,76000,,,,,
4875,AssessApplication,2018-11-05T09:58:14.031+11:00,,,,,Complex,220,
4875,CheckCareer,2018-11-05T10:12:42.031+11:00,,,20,,,,
4875,CheckMedicalHistory,2018-11-05T10:33:53.031+11:00,,,,220,,,
4875,NotifyOutcome,2018-11-05T10:52:22.031+11:00,,,,,,,Rejected
4876,SubmitLoanApplication,2018-11-05T11:41:47.031+11:00,6000,92000,,,,,
4876,AssessApplication,2018-11-05T14:00:30.031+11:00,,,,,Complex,120,
4876,CheckCareer,2018-11-05T14:00:49.031+11:00,,,29,,,,
4876,CheckMedicalHistory,2018-11-05T14:34:13.031+11:00,,,,110,,,
4876,NotifyOutcome,2018-11-05T15:16:43.031+11:00,,,,,,,Rejected
4877,SubmitLoanApplication,2018-11-05T16:12:23.031+11:00,14000,77000,,,,,
4877,AssessApplication,2018-11-05T17:08:56.031+11:00,,,,,Complex,150,
4877,CheckCareer,2018-11-05T17:29:08.031+11:00,,,24,,,,
4877,CheckMedicalHistory,2018-11-05T18:01:27.031+11:00,,,,240,,,
4877,NotifyOutcome,2018-11-05T19:21:18.031+11:00,,,,,,,Rejected
4878,SubmitLoanApplication,2018-11-05T19:40:08.031+11:00,4000,77000,,,,,
4878,AssessApplication,2018-11-05T20:00:52.031+11:00,,,,,Complex,220,
4878,CheckCareer,2018-11-05T21:48:50.031+11:00,,,23,,,,
4878,CheckMedicalHistory,2018-11-05T22:42:07.031+11:00,,,,140,,,
4878,NotifyOutcome,2018-11-05T23:17:14.031+11:00,,,,,,,Rejected
4879,SubmitLoanApplication,2018-11-06T00:48:31.031+11:00,2000,82000,,,,,
4879,AssessApplication,2018-11-06T00:51:05.031+11:00,,,,,Complex,190,
4879,CheckCareer,2018-11-06T00:58:08.031+11:00,,,23,,,,
4879,CheckMedicalHistory,2018-11-06T01:26:02.031+11:00,,,,150,,,
4879,NotifyOutcome,2018-11-06T01:50:35.031+11:00,,,,,,,Rejected
4880,SubmitLoanApplication,2018-11-06T03:42:12.031+11:00,14000,82000,,,,,
4880,AssessApplication,2018-11-06T03:45:33.031+11:00,,,,,Complex,120,
4880,CheckCareer,2018-11-06T05:29:17.031+11:00,,,27,,,,
4880,CheckMedicalHistory,2018-11-06T06:24:49.031+11:00,,,,130,,,
4880,NotifyOutcome,2018-11-06T06:47:33.031+11:00,,,,,,,Rejected
4881,SubmitLoanApplication,2018-11-06T08:29:42.031+11:00,11000,61000,,,,,
4881,AssessApplication,2018-11-06T08:33:33.031+11:00,,,,,Complex,130,
4881,CheckCareer,2018-11-06T09:10:58.031+11:00,,,16,,,,
4881,CheckMedicalHistory,2018-11-06T09:34:05.031+11:00,,,,250,,,
4881,NotifyOutcome,2018-11-06T10:45:00.031+11:00,,,,,,,Rejected
4882,SubmitLoanApplication,2018-11-06T11:42:47.031+11:00,20000,60000,,,,,
4882,AssessApplication,2018-11-06T11:53:32.031+11:00,,,,,Complex,210,
4882,CheckCareer,2018-11-06T14:03:30.031+11:00,,,20,,,,
4882,CheckMedicalHistory,2018-11-06T14:47:55.031+11:00,,,,150,,,
4882,NotifyOutcome,2018-11-06T14:50:02.031+11:00,,,,,,,Rejected
4883,SubmitLoanApplication,2018-11-06T16:26:54.031+11:00,11000,60000,,,,,
4883,AssessApplication,2018-11-06T17:01:09.031+11:00,,,,,Complex,150,
4883,CheckCareer,2018-11-06T18:01:26.031+11:00,,,30,,,,
4883,CheckMedicalHistory,2018-11-06T18:21:49.031+11:00,,,,260,,,
4883,NotifyOutcome,2018-11-06T18:52:31.031+11:00,,,,,,,Rejected
4884,SubmitLoanApplication,2018-11-06T19:40:05.031+11:00,7000,71000,,,,,
4884,AssessApplication,2018-11-06T20:01:02.031+11:00,,,,,Complex,180,
4884,CheckCareer,2018-11-06T20:13:01.031+11:00,,,28,,,,
4884,CheckMedicalHistory,2018-11-06T20:28:19.031+11:00,,,,210,,,
4884,NotifyOutcome,2018-11-06T23:19:00.031+11:00,,,,,,,Rejected
4885,SubmitLoanApplication,2018-11-07T01:05:49.031+11:00,20000,71000,,,,,
4885,AssessApplication,2018-11-07T01:14:27.031+11:00,,,,,Complex,160,
4885,CheckCareer,2018-11-07T01:27:08.031+11:00,,,16,,,,
4885,CheckMedicalHistory,2018-11-07T01:32:10.031+11:00,,,,110,,,
4885,NotifyOutcome,2018-11-07T03:10:34.031+11:00,,,,,,,Rejected
4886,SubmitLoanApplication,2018-11-07T04:57:13.031+11:00,6000,69000,,,,,
4886,AssessApplication,2018-11-07T05:15:27.031+11:00,,,,,Complex,180,
4886,CheckCareer,2018-11-07T06:17:37.031+11:00,,,27,,,,
4886,CheckMedicalHistory,2018-11-07T06:19:27.031+11:00,,,,190,,,
4886,NotifyOutcome,2018-11-07T07:09:01.031+11:00,,,,,,,Rejected
4887,SubmitLoanApplication,2018-11-07T07:37:18.031+11:00,15000,54000,,,,,
4887,AssessApplication,2018-11-07T08:13:55.031+11:00,,,,,Complex,240,
4887,CheckCareer,2018-11-07T08:14:55.031+11:00,,,27,,,,
4887,CheckMedicalHistory,2018-11-07T10:01:10.031+11:00,,,,250,,,
4887,NotifyOutcome,2018-11-07T10:30:10.031+11:00,,,,,,,Rejected
4888,SubmitLoanApplication,2018-11-07T12:54:20.031+11:00,12000,54000,,,,,
4888,AssessApplication,2018-11-07T13:09:35.031+11:00,,,,,Complex,150,
4888,CheckCareer,2018-11-07T13:34:16.031+11:00,,,18,,,,
4888,CheckMedicalHistory,2018-11-07T14:10:06.031+11:00,,,,290,,,
4888,NotifyOutcome,2018-11-07T14:12:26.031+11:00,,,,,,,Rejected
4889,SubmitLoanApplication,2018-11-07T16:27:39.031+11:00,9000,87000,,,,,
4889,AssessApplication,2018-11-07T17:52:19.031+11:00,,,,,Complex,230,
4889,CheckCareer,2018-11-07T17:53:07.031+11:00,,,17,,,,
4889,CheckMedicalHistory,2018-11-07T19:16:03.031+11:00,,,,140,,,
4889,NotifyOutcome,2018-11-07T19:16:50.031+11:00,,,,,,,Rejected
4890,SubmitLoanApplication,2018-11-07T19:54:02.031+11:00,19000,87000,,,,,
4890,AssessApplication,2018-11-07T20:22:56.031+11:00,,,,,Complex,250,
4890,CheckCareer,2018-11-07T20:27:36.031+11:00,,,28,,,,
4890,CheckMedicalHistory,2018-11-07T21:25:43.031+11:00,,,,140,,,
4890,NotifyOutcome,2018-11-07T21:59:48.031+11:00,,,,,,,Rejected
4891,SubmitLoanApplication,2018-11-07T23:44:07.031+11:00,12000,68000,,,,,
4891,AssessApplication,2018-11-08T01:02:56.031+11:00,,,,,Complex,120,
4891,CheckCareer,2018-11-08T01:06:20.031+11:00,,,24,,,,
4891,CheckMedicalHistory,2018-11-08T01:12:09.031+11:00,,,,280,,,
4891,NotifyOutcome,2018-11-08T03:06:45.031+11:00,,,,,,,Rejected
4892,SubmitLoanApplication,2018-11-08T03:48:17.031+11:00,15000,73000,,,,,
4892,AssessApplication,2018-11-08T04:06:01.031+11:00,,,,,Complex,110,
4892,CheckCareer,2018-11-08T04:25:17.031+11:00,,,25,,,,
4892,CheckMedicalHistory,2018-11-08T04:41:23.031+11:00,,,,170,,,
4892,NotifyOutcome,2018-11-08T07:16:10.031+11:00,,,,,,,Rejected
4893,SubmitLoanApplication,2018-11-08T08:00:49.031+11:00,10000,73000,,,,,
4893,AssessApplication,2018-11-08T08:49:30.031+11:00,,,,,Complex,170,
4893,CheckCareer,2018-11-08T09:06:25.031+11:00,,,16,,,,
4893,CheckMedicalHistory,2018-11-08T10:24:43.031+11:00,,,,200,,,
4893,NotifyOutcome,2018-11-08T11:16:12.031+11:00,,,,,,,Rejected
4894,SubmitLoanApplication,2018-11-08T12:12:48.031+11:00,5000,56000,,,,,
4894,AssessApplication,2018-11-08T12:26:41.031+11:00,,,,,Complex,130,
4894,CheckCareer,2018-11-08T12:34:50.031+11:00,,,21,,,,
4894,CheckMedicalHistory,2018-11-08T13:12:45.031+11:00,,,,260,,,
4894,NotifyOutcome,2018-11-08T13:40:02.031+11:00,,,,,,,Rejected
4895,SubmitLoanApplication,2018-11-08T16:14:51.031+11:00,23000,85000,,,,,
4895,AssessApplication,2018-11-08T16:34:05.031+11:00,,,,,Complex,150,
4895,CheckCareer,2018-11-08T17:17:55.031+11:00,,,28,,,,
4895,CheckMedicalHistory,2018-11-08T18:03:39.031+11:00,,,,260,,,
4895,NotifyOutcome,2018-11-08T18:08:49.031+11:00,,,,,,,Rejected
4896,SubmitLoanApplication,2018-11-08T19:59:59.031+11:00,1000,90000,,,,,
4896,AssessApplication,2018-11-08T20:18:57.031+11:00,,,,,Complex,150,
4896,CheckCareer,2018-11-08T21:23:29.031+11:00,,,28,,,,
4896,CheckMedicalHistory,2018-11-08T22:19:40.031+11:00,,,,270,,,
4896,NotifyOutcome,2018-11-08T23:14:43.031+11:00,,,,,,,Rejected
4897,SubmitLoanApplication,2018-11-09T00:26:32.031+11:00,14000,56000,,,,,
4897,AssessApplication,2018-11-09T01:44:21.031+11:00,,,,,Complex,150,
4897,CheckCareer,2018-11-09T02:14:56.031+11:00,,,16,,,,
4897,CheckMedicalHistory,2018-11-09T02:49:26.031+11:00,,,,280,,,
4897,NotifyOutcome,2018-11-09T03:18:01.031+11:00,,,,,,,Rejected
4898,SubmitLoanApplication,2018-11-09T03:38:16.031+11:00,9000,66000,,,,,
4898,AssessApplication,2018-11-09T04:37:55.031+11:00,,,,,Complex,190,
4898,CheckCareer,2018-11-09T06:38:32.031+11:00,,,28,,,,
4898,CheckMedicalHistory,2018-11-09T06:55:18.031+11:00,,,,130,,,
4898,NotifyOutcome,2018-11-09T07:25:45.031+11:00,,,,,,,Rejected
4899,SubmitLoanApplication,2018-11-09T07:51:48.031+11:00,20000,51000,,,,,
4899,AssessApplication,2018-11-09T08:01:35.031+11:00,,,,,Complex,120,
4899,CheckCareer,2018-11-09T08:14:59.031+11:00,,,19,,,,
4899,CheckMedicalHistory,2018-11-09T10:06:46.031+11:00,,,,140,,,
4899,NotifyOutcome,2018-11-09T10:40:09.031+11:00,,,,,,,Rejected
4900,SubmitLoanApplication,2018-11-09T11:34:41.031+11:00,3000,51000,,,,,
4900,AssessApplication,2018-11-09T11:51:23.031+11:00,,,,,Complex,230,
4900,CheckCareer,2018-11-09T12:03:53.031+11:00,,,29,,,,
4900,CheckMedicalHistory,2018-11-09T12:40:33.031+11:00,,,,280,,,
4900,NotifyOutcome,2018-11-09T12:49:50.031+11:00,,,,,,,Rejected
4901,SubmitLoanApplication,2018-11-09T16:18:05.031+11:00,1000,52000,,,,,
4901,AssessApplication,2018-11-09T17:56:07.031+11:00,,,,,Complex,220,
4901,CheckCareer,2018-11-09T17:59:07.031+11:00,,,23,,,,
4901,CheckMedicalHistory,2018-11-09T18:08:18.031+11:00,,,,180,,,
4901,NotifyOutcome,2018-11-09T18:18:56.031+11:00,,,,,,,Rejected
4902,SubmitLoanApplication,2018-11-09T19:53:56.031+11:00,22000,52000,,,,,
4902,AssessApplication,2018-11-09T21:18:29.031+11:00,,,,,Complex,210,
4902,CheckCareer,2018-11-09T21:53:24.031+11:00,,,22,,,,
4902,CheckMedicalHistory,2018-11-09T22:27:59.031+11:00,,,,250,,,
4902,NotifyOutcome,2018-11-09T22:47:52.031+11:00,,,,,,,Rejected
4903,SubmitLoanApplication,2018-11-10T00:04:30.031+11:00,7000,64000,,,,,
4903,AssessApplication,2018-11-10T00:09:02.031+11:00,,,,,Complex,200,
4903,CheckCareer,2018-11-10T01:10:43.031+11:00,,,17,,,,
4903,CheckMedicalHistory,2018-11-10T01:19:20.031+11:00,,,,240,,,
4903,NotifyOutcome,2018-11-10T01:22:08.031+11:00,,,,,,,Rejected
4904,SubmitLoanApplication,2018-11-10T03:59:52.031+11:00,18000,79000,,,,,
4904,AssessApplication,2018-11-10T06:28:39.031+11:00,,,,,Complex,220,
4904,CheckCareer,2018-11-10T07:01:46.031+11:00,,,23,,,,
4904,CheckMedicalHistory,2018-11-10T07:08:04.031+11:00,,,,270,,,
4904,NotifyOutcome,2018-11-10T07:09:22.031+11:00,,,,,,,Rejected
4905,SubmitLoanApplication,2018-11-10T07:57:29.031+11:00,9000,79000,,,,,
4905,AssessApplication,2018-11-10T09:00:56.031+11:00,,,,,Complex,110,
4905,CheckCareer,2018-11-10T09:03:08.031+11:00,,,20,,,,
4905,CheckMedicalHistory,2018-11-10T09:46:15.031+11:00,,,,290,,,
4905,NotifyOutcome,2018-11-10T10:31:58.031+11:00,,,,,,,Rejected
4906,SubmitLoanApplication,2018-11-10T11:48:32.031+11:00,5000,96000,,,,,
4906,AssessApplication,2018-11-10T11:51:00.031+11:00,,,,,Complex,150,
4906,CheckCareer,2018-11-10T12:57:12.031+11:00,,,24,,,,
4906,CheckMedicalHistory,2018-11-10T15:20:40.031+11:00,,,,260,,,
4906,NotifyOutcome,2018-11-10T15:21:51.031+11:00,,,,,,,Rejected
4907,SubmitLoanApplication,2018-11-10T15:33:35.031+11:00,14000,58000,,,,,
4907,AssessApplication,2018-11-10T15:45:11.031+11:00,,,,,Complex,150,
4907,CheckCareer,2018-11-10T15:59:39.031+11:00,,,28,,,,
4907,CheckMedicalHistory,2018-11-10T17:01:28.031+11:00,,,,200,,,
4907,NotifyOutcome,2018-11-10T17:22:45.031+11:00,,,,,,,Rejected
4908,SubmitLoanApplication,2018-11-10T21:34:35.031+11:00,4000,58000,,,,,
4908,AssessApplication,2018-11-10T21:55:34.031+11:00,,,,,Complex,170,
4908,CheckCareer,2018-11-10T22:06:24.031+11:00,,,30,,,,
4908,CheckMedicalHistory,2018-11-10T22:20:16.031+11:00,,,,160,,,
4908,NotifyOutcome,2018-11-10T23:00:45.031+11:00,,,,,,,Rejected
4909,SubmitLoanApplication,2018-11-11T00:34:43.031+11:00,4000,95000,,,,,
4909,AssessApplication,2018-11-11T01:02:18.031+11:00,,,,,Complex,130,
4909,CheckCareer,2018-11-11T01:22:10.031+11:00,,,24,,,,
4909,CheckMedicalHistory,2018-11-11T01:39:24.031+11:00,,,,300,,,
4909,NotifyOutcome,2018-11-11T03:05:20.031+11:00,,,,,,,Rejected
4910,SubmitLoanApplication,2018-11-11T03:58:03.031+11:00,22000,80000,,,,,
4910,AssessApplication,2018-11-11T04:28:30.031+11:00,,,,,Complex,220,
4910,CheckCareer,2018-11-11T05:37:01.031+11:00,,,20,,,,
4910,CheckMedicalHistory,2018-11-11T06:52:55.031+11:00,,,,240,,,
4910,NotifyOutcome,2018-11-11T07:08:48.031+11:00,,,,,,,Rejected
4911,SubmitLoanApplication,2018-11-11T07:31:52.031+11:00,10000,80000,,,,,
4911,AssessApplication,2018-11-11T08:50:09.031+11:00,,,,,Complex,130,
4911,CheckCareer,2018-11-11T09:31:06.031+11:00,,,20,,,,
4911,CheckMedicalHistory,2018-11-11T10:10:11.031+11:00,,,,180,,,
4911,NotifyOutcome,2018-11-11T11:08:41.031+11:00,,,,,,,Rejected
4912,SubmitLoanApplication,2018-11-11T14:04:07.031+11:00,3000,97000,,,,,
4912,AssessApplication,2018-11-11T14:14:31.031+11:00,,,,,Complex,120,
4912,CheckCareer,2018-11-11T14:18:33.031+11:00,,,22,,,,
4912,CheckMedicalHistory,2018-11-11T15:07:15.031+11:00,,,,150,,,
4912,NotifyOutcome,2018-11-11T15:09:23.031+11:00,,,,,,,Rejected
4913,SubmitLoanApplication,2018-11-11T15:35:10.031+11:00,17000,55000,,,,,
4913,AssessApplication,2018-11-11T17:23:25.031+11:00,,,,,Complex,150,
4913,CheckCareer,2018-11-11T18:50:43.031+11:00,,,26,,,,
4913,CheckMedicalHistory,2018-11-11T19:11:32.031+11:00,,,,210,,,
4913,NotifyOutcome,2018-11-11T19:24:15.031+11:00,,,,,,,Rejected
4914,SubmitLoanApplication,2018-11-11T20:02:30.031+11:00,1000,55000,,,,,
4914,AssessApplication,2018-11-11T21:13:16.031+11:00,,,,,Complex,200,
4914,CheckCareer,2018-11-11T22:31:58.031+11:00,,,25,,,,
4914,CheckMedicalHistory,2018-11-11T22:41:55.031+11:00,,,,250,,,
4914,NotifyOutcome,2018-11-11T22:51:22.031+11:00,,,,,,,Rejected
4915,SubmitLoanApplication,2018-11-11T23:52:06.031+11:00,4000,63000,,,,,
4915,AssessApplication,2018-11-12T00:18:40.031+11:00,,,,,Complex,160,
4915,CheckCareer,2018-11-12T00:26:46.031+11:00,,,27,,,,
4915,CheckMedicalHistory,2018-11-12T01:20:11.031+11:00,,,,130,,,
4915,NotifyOutcome,2018-11-12T01:39:32.031+11:00,,,,,,,Rejected
4916,SubmitLoanApplication,2018-11-12T04:31:29.031+11:00,22000,57000,,,,,
4916,AssessApplication,2018-11-12T05:02:18.031+11:00,,,,,Complex,210,
4916,CheckCareer,2018-11-12T05:23:20.031+11:00,,,19,,,,
4916,CheckMedicalHistory,2018-11-12T06:40:31.031+11:00,,,,260,,,
4916,NotifyOutcome,2018-11-12T07:16:44.031+11:00,,,,,,,Rejected
4917,SubmitLoanApplication,2018-11-12T08:26:33.031+11:00,6000,57000,,,,,
4917,AssessApplication,2018-11-12T08:43:02.031+11:00,,,,,Complex,240,
4917,CheckCareer,2018-11-12T08:49:44.031+11:00,,,21,,,,
4917,CheckMedicalHistory,2018-11-12T09:20:16.031+11:00,,,,210,,,
4917,NotifyOutcome,2018-11-12T10:02:37.031+11:00,,,,,,,Rejected
4918,SubmitLoanApplication,2018-11-12T11:37:19.031+11:00,3000,98000,,,,,
4918,AssessApplication,2018-11-12T11:40:51.031+11:00,,,,,Complex,120,
4918,CheckCareer,2018-11-12T12:26:29.031+11:00,,,30,,,,
4918,CheckMedicalHistory,2018-11-12T15:01:20.031+11:00,,,,260,,,
4918,NotifyOutcome,2018-11-12T15:02:41.031+11:00,,,,,,,Rejected
4919,SubmitLoanApplication,2018-11-12T16:00:25.031+11:00,20000,74000,,,,,
4919,AssessApplication,2018-11-12T16:10:12.031+11:00,,,,,Complex,200,
4919,CheckCareer,2018-11-12T17:12:41.031+11:00,,,17,,,,
4919,CheckMedicalHistory,2018-11-12T17:29:18.031+11:00,,,,180,,,
4919,NotifyOutcome,2018-11-12T18:35:59.031+11:00,,,,,,,Rejected
4920,SubmitLoanApplication,2018-11-12T20:37:57.031+11:00,10000,74000,,,,,
4920,AssessApplication,2018-11-12T20:40:44.031+11:00,,,,,Complex,170,
4920,CheckCareer,2018-11-12T20:53:13.031+11:00,,,24,,,,
4920,CheckMedicalHistory,2018-11-12T20:59:45.031+11:00,,,,170,,,
4920,NotifyOutcome,2018-11-12T21:53:53.031+11:00,,,,,,,Rejected
4921,SubmitLoanApplication,2018-11-12T23:56:58.031+11:00,1000,93000,,,,,
4921,AssessApplication,2018-11-13T00:25:36.031+11:00,,,,,Complex,230,
4921,CheckCareer,2018-11-13T01:34:18.031+11:00,,,25,,,,
4921,CheckMedicalHistory,2018-11-13T01:34:48.031+11:00,,,,140,,,
4921,NotifyOutcome,2018-11-13T02:43:01.031+11:00,,,,,,,Rejected
4922,SubmitLoanApplication,2018-11-13T04:06:14.031+11:00,16000,93000,,,,,
4922,AssessApplication,2018-11-13T04:57:29.031+11:00,,,,,Complex,230,
4922,CheckCareer,2018-11-13T05:22:38.031+11:00,,,26,,,,
4922,CheckMedicalHistory,2018-11-13T05:55:29.031+11:00,,,,140,,,
4922,NotifyOutcome,2018-11-13T06:41:54.031+11:00,,,,,,,Rejected
4923,SubmitLoanApplication,2018-11-13T08:21:00.031+11:00,12000,88000,,,,,
4923,AssessApplication,2018-11-13T09:39:50.031+11:00,,,,,Complex,240,
4923,CheckCareer,2018-11-13T10:06:29.031+11:00,,,25,,,,
4923,CheckMedicalHistory,2018-11-13T10:20:23.031+11:00,,,,120,,,
4923,NotifyOutcome,2018-11-13T10:55:49.031+11:00,,,,,,,Rejected
4924,SubmitLoanApplication,2018-11-13T12:06:32.031+11:00,13000,88000,,,,,
4924,AssessApplication,2018-11-13T13:42:11.031+11:00,,,,,Complex,250,
4924,CheckCareer,2018-11-13T13:48:08.031+11:00,,,19,,,,
4924,CheckMedicalHistory,2018-11-13T15:00:11.031+11:00,,,,210,,,
4924,NotifyOutcome,2018-11-13T15:05:40.031+11:00,,,,,,,Rejected
4925,SubmitLoanApplication,2018-11-13T16:10:32.031+11:00,1000,99000,,,,,
4925,AssessApplication,2018-11-13T16:13:27.031+11:00,,,,,Complex,130,
4925,CheckCareer,2018-11-13T17:23:04.031+11:00,,,25,,,,
4925,CheckMedicalHistory,2018-11-13T18:24:04.031+11:00,,,,260,,,
4925,NotifyOutcome,2018-11-13T19:27:35.031+11:00,,,,,,,Rejected
4926,SubmitLoanApplication,2018-11-13T19:35:31.031+11:00,23000,99000,,,,,
4926,AssessApplication,2018-11-13T19:58:51.031+11:00,,,,,Complex,130,
4926,CheckCareer,2018-11-13T20:02:25.031+11:00,,,24,,,,
